text,aspect,label
"The Unibody construction is solid, sleek and beautiful.",Unibody construction,positive
I have to keep turning it until it decides to lower and there is no mute.,mute,negative
"The screen graphics and clarity, and sharpness are great.",screen graphics,positive
"I would definitely reccomend this if you are in the market for an easy to use, stylish, fun, awesome computer.",use,positive
The LED backlit display makes my pictures pop so much more.,LED backlit display,positive
power supply went bad after 2 weeks --,power supply,negative
" I actually had the hard drive replaced twice, the mother board once, the dvd drive twice, then they FINALLY agreed to replace it, (ALL OF THIS IN LESS THAN 1 1/2 YEARS!",hard drive,negative
"Have had many higher priced computers crash and burn long before ever got to use all that great memory and speed, etc.",memory,negative
"The port is secured to motherboard so when this  happens you can't see the plug at all, it's just gone.",motherboard,neutral
"However, the multi-touch gestures and large tracking area make having an external mouse unnecessary (unless you're gaming).",multi-touch gestures,positive
None of the techs at HP knew what they were doing.,techs at HP,negative
"I upgraded the memory and replaced the base Windows 7 Starter to Win 7 Home, and it runs just fine.",Windows 7 Starter,neutral
"As with any laptop not purchased with software options, it comes with a lot of what I consider useless applications.",software options,negative
I already have a HP laptop I bought last year that's standard size.,size,neutral
"Other installed features, such as certain printer software, are also most attractive.",printer software,positive
I also liked the glass screen.,glass screen,positive
I need graphic power to run my Adobe Creative apps efficiently.,graphic power,neutral
"The price premium is a little much, but when you start looking at the features it is worth the added cash.",price premium,negative
Anyways I bought this two months ago and when I first brought it home it kept giving me a message about a vibration in the hard drive and it is putting it temporaly in save zone.,hard drive,negative
  The board has a bad connector with the power supply and shortly after warrenty expires the power supply will start having issues.,power supply,negative
"I picked it out because it was inexpensive ($400) and I thought it would be a good, easy to use first laptop.",use,positive
I don't understand why only Windows 7 Starter is included.,Windows 7 Starter,negative
It is fast and i have not had a problem with internet connection or any other problems.,internet connection,positive
the only down fall is that it has no cd drive but i found that they are very cheap to by and also very portable making this the best friend to someone who is always looking for more space then they have.,cd drive,negative
The battery life is also relatively good.,battery life,positive
I had it four months when my disc drive refused to open.,disc drive,negative
  I continued to take the computer in AGAIN and they replaced the hard drive and mother board yet again.,mother board,negative
The Computer itself is a good product but the repair depot stinks.,repair depot,negative
BUT there's this application called Boot Camp which allows you to add another OS X like Windows.,application,neutral
It took Toshiba tech support 4 calls and 4 different techs to correct the problem.,Toshiba tech support,negative
the graphics are awful and the wireless switch it at the top rather than the side which I am used to it being on the side.,wireless switch,negative
"  Now I had not tried to use this since the disc drive had been replaced and after taking it back to the Geek Squad I found out they had accidently not used the right drive when they replaced the first one, so back it went to get the correct drive.",drive,negative
"The computer runs very fast with no problems and the iLife software that comes with it (iPhoto, iMovie, iWeb, iTunes, GarageBand) is all very helpful as well.",iLife software,positive
Tried to make a recovey disk wouldnt get passed the first recovery disk.,recovery disk,negative
